college,collegeLabel,city,coordinate_location,country,countryLabel
http://www.wikidata.org/entity/Q432334,Alfredo Vásquez Cobo International Airport,,Point(-69.943055555 -4.193333333),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q432474,Vijayawada Airport,,Point(80.796695 16.527528),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q432481,Semey Airport,,Point(80.234444444 50.351388888),http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q452290,Monroe Regional Airport,,Point(-92.037688888 32.510863888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q459096,Dallas/Fort Worth International Airport,,Point(-97.038055555 32.896944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q461793,Cairo International Airport,,Point(31.405555555 30.121944444),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q465071,Warsaw Chopin Airport,,Point(20.967222222 52.165833333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q466786,Newark Liberty International Airport,,Point(-74.1686 40.6925),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q466835,Washington Dulles International Airport,,Point(-77.455833 38.944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q474632,Cairns Airport,,Point(145.755277777 -16.885833333),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q474682,Land's End Airport,,Point(-5.670555555 50.102777777),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q477555,Cornwall Airport Newquay,,Point(-4.995277777 50.440833333),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q477677,Boryspil International Airport,,Point(30.893333333 50.344722222),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q478595,Tan Son Nhat International Airport,,Point(106.651944444 10.818888888),http://www.wikidata.org/entity/Q881,Vietnam
http://www.wikidata.org/entity/Q478620,Aalborg Airport,,Point(9.849166666 57.092777777),http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q482315,Amílcar Cabral International Airport,,Point(-22.950016666 16.737588888),http://www.wikidata.org/entity/Q1011,Cape Verde
http://www.wikidata.org/entity/Q482493,Gimpo International Airport,,Point(126.7975 37.556944444),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q482497,Jeju International Airport,,Point(126.492777777 33.512222222),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q483223,Gimhae International Airport,,Point(128.938055555 35.180555555),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q483254,Daegu International Airport,,Point(128.658888888 35.894166666),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q483469,Yangyang International Airport,,Point(128.669166666 38.061388888),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q483675,Cheongju International Airport,,Point(127.499166666 36.716388888),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q484060,Muan International Airport,,Point(126.382813888 34.991405555),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q484718,Yeosu Airport,,Point(127.616666666 34.842327777),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q484722,Pohang Airport,,Point(129.420277777 35.987777777),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q484730,Ulsan Airport,,Point(129.351666666 35.593333333),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q485662,Gwangju Airport,,Point(126.808888888 35.126388888),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q488355,Sacheon Airport,,Point(128.070369444 35.088541666),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q488368,Wonsan Airport,,Point(127.483666666 39.162638888),http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q489736,Pullman-Moscow Regional Airport,,Point(-117.109 46.7439),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q491258,Gunsan Airport,,Point(126.615833333 35.903888888),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q491767,Pyongyang International Airport,,Point(125.67 39.223888888),http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q493759,Phoenix–Mesa Gateway Airport,,Point(-111.655555555 33.307777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q498954,Zhoushan Putuoshan Airport,,Point(122.362222222 29.934166666),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q500253,Kuala Lumpur International Airport,,Point(101.709722 2.745556),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q500945,Budapest Ferenc Liszt International Airport,,Point(19.261944444 47.439444444),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q502670,Chennai International Airport,,Point(80.163611111 12.982222222),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q503364,Kempegowda International Airport,,Point(77.705555555 13.198888888),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q504368,Chhatrapati Shivaji Maharaj International Airport,,Point(72.868055555 19.088611111),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q504382,İzmir Adnan Menderes Airport,,Point(27.155 38.289166666),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q505421,Riga International Airport,,Point(23.970833333 56.920833333),http://www.wikidata.org/entity/Q211,Latvia
http://www.wikidata.org/entity/Q505572,Coimbatore Airport,,Point(77.041888 11.030528),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q507771,Lampedusa Airport,,Point(12.618056 35.497778),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q510715,Pantelleria Airport,,Point(11.965555555 36.813888888),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q511349,Bhavnagar Airport,,Point(72.185277777 21.752222222),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q512128,Philadelphia International Airport,,Point(-75.241111 39.871944),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q513344,Bajura Airport,,Point(81.66666667 29.5),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q513474,Treviso Airport,,Point(12.197777777 45.650833333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q513609,Lavrentiya Airport,,Point(-170.996666666 65.58),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q513684,Mehrabad International Airport,,Point(51.313611111 35.689166666),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q515522,Tulsa International Airport,,Point(-95.888055555 36.198333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q515748,Santa Barbara Municipal Airport,,Point(-119.840277777 34.426111111),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q517037,Liepāja International Airport,,Point(21.096944444 56.5175),http://www.wikidata.org/entity/Q211,Latvia
http://www.wikidata.org/entity/Q517600,Afobaka Airstrip,,Point(-54.9919 4.9982),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q517873,Il Caravaggio International Airport,,Point(9.69948 45.66547),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q518910,Khanty-Mansiysk Airport,,Point(69.086666666 61.028333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q520142,Kuujjuaq Airport,,Point(-68.422222222 58.095),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q521292,Ta'izz International Airport,,Point(44.139166666 13.685833333),http://www.wikidata.org/entity/Q805,Yemen
http://www.wikidata.org/entity/Q522496,Bonriki International Airport,,Point(173.146944444 1.381666666),http://www.wikidata.org/entity/Q710,Kiribati
http://www.wikidata.org/entity/Q522898,Asmara International Airport,,Point(38.901667 15.285),http://www.wikidata.org/entity/Q986,Eritrea
http://www.wikidata.org/entity/Q525030,Nnamdi Azikiwe International Airport,,Point(7.263194444 9.006805555),http://www.wikidata.org/entity/Q1033,Nigeria
http://www.wikidata.org/entity/Q525377,Diyarbakır Airport,,Point(40.200833333 37.893888888),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q525486,Macau International Airport,,Point(113.591388 22.149445),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q525609,Shah Amanat International Airport,,Point(91.813333333 22.249722222),http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q526488,Salt Lake City International Airport,,Point(-111.977777777 40.788333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q527031,Frank País Airport,,Point(-76.315 20.785555555),http://www.wikidata.org/entity/Q241,Cuba
http://www.wikidata.org/entity/Q527157,Kuwait International Airport,,Point(47.979972222 29.226777777),http://www.wikidata.org/entity/Q817,Kuwait
http://www.wikidata.org/entity/Q528184,Turin Airport,,Point(7.649595 45.201787),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q529143,Kassel Airport,,Point(9.392222222 51.420833333),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q530071,Kuusamo Airport,,Point(29.231944444 65.990277777),http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q530773,Augusto C. Sandino International Airport,,Point(-86.168055555 12.141388888),http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q531178,Daniel K. Inouye International Airport,,Point(-157.9225 21.318611),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q531481,Gaya Airport,,Point(84.951111111 24.744444444),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q531664,Heringsdorf Airport,,Point(14.152222222 53.878611111),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q531800,Qamdo Bamda Airport,,Point(97.108611111 30.553611111),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q532778,Dushanbe International Airport,,Point(68.821666666 38.543611111),http://www.wikidata.org/entity/Q863,Tajikistan
http://www.wikidata.org/entity/Q534251,Nauru International Airport,,Point(166.9191 -0.547458333),http://www.wikidata.org/entity/Q697,Nauru
http://www.wikidata.org/entity/Q535161,José María Córdova International Airport,,Point(-75.426666666 6.167222222),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q536585,Pérez Zeledón Airport,,Point(-83.716666666 9.366666666),http://www.wikidata.org/entity/Q800,Costa Rica
http://www.wikidata.org/entity/Q537950,Milwaukee Mitchell International Airport,,Point(-87.896666666 42.947222222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q539298,Florianópolis International Airport,,Point(-48.5525 -27.670277777),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q540273,Catania-Fontanarossa Airport,,Point(15.063888888 37.466666666),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q540512,Anglesey Airport,,Point(-4.535277777 53.248055555),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q542097,Lampang Airport,,Point(99.504166666 18.270933333),http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q542734,Pembrey Airport,,Point(-4.312222222 51.713888888),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q543189,Toulon-Hyères Airport,,Point(6.146111111 43.097222222),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q545641,Braunschweig Airport,,Point(10.555277777 52.319166666),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q547124,Fergana International Airport,,Point(71.745 40.358888888),http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q550989,Bora Bora Airport,,Point(-151.7525 -16.443611111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q555406,Joya Andina Airport,,Point(-66.8422 -20.45),http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q555431,Guanaja Airport,,Point(-85.906666666 16.445277777),http://www.wikidata.org/entity/Q783,Honduras
http://www.wikidata.org/entity/Q555444,Juan Pablo Pérez Alfonso Airport,,Point(-71.67277778 8.62416667),http://www.wikidata.org/entity/Q717,Venezuela
http://www.wikidata.org/entity/Q555454,Juan Vicente Gómez International Airport,,Point(-72.43972222 7.84083333),http://www.wikidata.org/entity/Q717,Venezuela
http://www.wikidata.org/entity/Q555858,Juan Mendoza Airport,,Point(-67.07611111 -17.9625),http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q555863,Juan Gualberto Gómez Airport,,Point(-81.435277777 23.034444444),http://www.wikidata.org/entity/Q241,Cuba
http://www.wikidata.org/entity/Q555940,Juan Santamaría International Airport,,Point(-84.208888888 9.993888888),http://www.wikidata.org/entity/Q800,Costa Rica
http://www.wikidata.org/entity/Q555952,Juan Manuel Gálvez International Airport,,Point(-86.522222222 16.317222222),http://www.wikidata.org/entity/Q783,Honduras
http://www.wikidata.org/entity/Q556056,Joshua Mqabuko Nkomo International Airport,,Point(28.617869444 -20.017430555),http://www.wikidata.org/entity/Q954,Zimbabwe
http://www.wikidata.org/entity/Q556065,Juan H. White Airport,,Point(-75.19815278 7.968022222),http://www.wikidata.org/entity/Q739,Colombia
http://www.wikidata.org/entity/Q556109,Heide-Büsum Airport,,Point(8.898611111 54.153611111),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q223499,Stockholm Arlanda Airport,,Point(17.918611111 59.651944444),http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q226715,Zorg en Hoop Airport,,Point(-55.190066666 5.811472222),http://www.wikidata.org/entity/Q730,Suriname
http://www.wikidata.org/entity/Q240694,Phuket International Airport,,Point(98.316944 8.113333),http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q240706,Kemerovo International Airport,,Point(86.11 55.271666666),http://www.wikidata.org/entity/Q159,Russia
