college,collegeLabel,city,coordinate_location,country,countryLabel,field1,Sno,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q11482987,Port of Hirado,,Point(129.55538889 33.37116667),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11488819,Port of Omaezaki,,Point(138.22 34.62),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11489601,Port of Tokuyama-Kudamatsu,,Point(131.79852 34.04935),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11489704,Tokushima Port,,Point(134.59394 34.04989),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11491329,Port of Tadanoumi,,Point(132.994111 34.336333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11498680,Fuyuan Control Point,,Point(134.290838 48.374395),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q11502971,Port of Niigata,,Point(139.05 37.916666666),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11510065,Port of Hitachi,,Point(140.625 36.48833333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11518517,Port of Kisarazu,,Point(139.89916667 35.37861111),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11520849,Motobu Port,,Point(127.87897222 26.642),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11527052,Port of Higashiharima,,Point(134.8125 34.707777777),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11536272,Port of Nemuro,,Point(145.5825 43.3425),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11547472,Port of Hitakatsu,,Point(129.47355556 34.65516667),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11548500,Port of Mizushima,,Point(133.75 34.5),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11552019,Port of Ikeda,,Point(134.22797222 34.47733333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11552438,Kutsugata Port,,Point(141.134444444 45.191944444),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11555565,"Port of Habu, Tokyo",,Point(139.43755556 34.68755556),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11556543,Sumoto Port,,Point(134.900286 34.347192),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11561045,Port of Shimizu,,Point(138.496111111 35.009166666),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11576770,Port of Tabira,,Point(129.57613889 33.36244444),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11578565,Rumoi Port,,Point(141.6375 43.955833333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11586481,Port of Ishinomaki,,Point(141.316666666 38.4),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11586876,Ishikari Bay New Port,,Point(141.285833333 43.204166666),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11592086,Port of Fukuyama,,Point(133.407167 34.458694),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11593946,Port of Fukue,,Point(128.851155 32.695004),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11593982,Fukura,,Point(136.724527777 37.084916666),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11594213,Port of Fukuda,,Point(134.34555556 34.54305556),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11595382,Port of Akita,,Point(139.99995278 40.21637222),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11596341,Port of Wakkanai,,Point(141.680556 45.411944),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11599354,Port of Taketazu,,Point(131.565 33.678055555),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11605321,Port of Mombetsu,,Point(143.3575 44.354444444),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11607224,Port of Abashiri,,Point(144.284444 44.024167),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11611895,Port of Noshiro,,Point(139.99995278 40.21637222),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11613721,Kyoto Maizuru Port,,Point(135.35 35.5),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11614057,Port of Funagawa,,Point(139.85891667 39.88048889),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11616831,Port of Tomakomai,,Point(141.627222222 42.628333333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11626383,Port of Kinuura,,Point(136.953527777 34.867138888),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11627160,Port of Nishinoomote,,Point(130.99076 30.7318),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11642847,Port of Naha,,Point(127.67028 26.21065),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11643378,Port of Gonoura,,Point(129.68541667 33.74186111),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11644357,Port of Sakata,,Point(139.81888889 38.93111111),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11648299,Port of Kushiro,,Point(144.352222 42.985833),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11652608,Port of Nagasaki,,Point(129.866583 32.7445),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11653259,Port of Nagasu,,Point(130.439972 32.925583),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11653334,Port of Nagaura,,Point(139.638033 35.298805),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11662157,Port of Aomori,,Point(140.716389 40.844722),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11667665,Kafuka Port,,Point(141.053055555 45.299722222),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11670447,Takamatsu Port Passenger Terminal Building,,Point(134.048139 34.352694),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11675103,Port of Toba,,Point(136.85 34.483333333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11675506,Oshidomari Port,,Point(141.230277777 45.241666666),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11676701,Port of Kagoshima,,Point(130.566072 31.593817),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11677144,Port of Kashima,,Point(140.6941667 35.93288889),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q1176819,Port of Midia,,Point(28.672 44.33666667),http://www.wikidata.org/entity/Q218,Romania,133,134,Romania,Point(25.0 46.0),România,ro
http://www.wikidata.org/entity/Q11824128,Port of Darłowo,,Point(16.3761 54.44),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q11824133,Port Dziwnów,,Point(14.7358 54.02),http://www.wikidata.org/entity/Q183,Germany,57,58,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q11824145,Port of Krynica Morska,,Point(19.4469 54.3789),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q11824152,Port of Mrzeżyno,,Point(15.2867 54.1467),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q11824864,Port of Łeba,,Point(17.5503 54.7636),http://www.wikidata.org/entity/Q36,Poland,128,129,Poland,Point(19.0 52.0),Polska,pl
http://www.wikidata.org/entity/Q1184873,Port of Luleå,,Point(22.251 65.548),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q1185055,Port of Helsingborg,,Point(12.692 56.03),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q1185198,Port of Malmö,,Point(13.0 55.61666667),http://www.wikidata.org/entity/Q34,Sweden,155,156,Sweden,Point(15.0 61.0),Sverige,se
http://www.wikidata.org/entity/Q1186077,Port of Shanghai,,Point(121.48944444 31.22194444),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q11861276,Port of Hamina,,Point(27.15613889 60.52713889),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q11869160,Port of Kalajoki,,Point(23.704988 64.221415),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q11870876,Port of Kemi,,Point(24.5193633 65.6683009),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q1187234,Port Metro Vancouver,,Point(-123.08 49.2854),http://www.wikidata.org/entity/Q16,Canada,26,27,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q11872855,Port of Kotka,,Point(26.966666666 60.466666666),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q11876327,Port of Loviisa,,Point(26.258333333 60.4125),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q11889595,Port of Raahe,,Point(24.4069 64.6607),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q11893882,Port of Sköldvik,,Point(25.550555555 60.309444444),http://www.wikidata.org/entity/Q33,Finland,53,54,Finland,Point(27.0 65.0),Suomi / Finland,fi
http://www.wikidata.org/entity/Q1189542,Port of Nagoya,,Point(136.85 35.03333333),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q1190021,Port of Yokohama,,Point(139.64611111 35.45),http://www.wikidata.org/entity/Q17,Japan,78,79,Japan,Point(136.0 35.0),日本,jp
http://www.wikidata.org/entity/Q11942389,Port d'Arenys,,Point(2.55877 41.5795),http://www.wikidata.org/entity/Q29,Spain,204,,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q11942390,Port of Bizerte,,Point(9.838439 37.24966),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942391,port of Blankenberge,,Point(3.11667 51.3),http://www.wikidata.org/entity/Q31,Belgium,186,,Belgium,Point(4.668055555 50.641111111),België / Belgique / Belgien,be
http://www.wikidata.org/entity/Q11942395,Port of Radès,,Point(10.287201 36.805401),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942400,Port of Sousse,,Point(10.642604 35.824265),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942401,Port of Tunis,,Point(10.195655555 36.795555555),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942402,Port of Zarzis,,Point(11.118591 33.493588),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942408,Port of La Goulette,,Point(10.306775 36.809869),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11942411,Port of Jorf,,Point(10.735387 33.697807),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q11981711,Kongshavn,,Point(10.75675194 59.897225),http://www.wikidata.org/entity/Q20,Norway,119,120,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q12010172,Vågen (Stavanger),,Point(5.72902694 58.97147306),http://www.wikidata.org/entity/Q20,Norway,119,120,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q12060613,Hunterston Terminal,,Point(-4.86639 55.7381),http://www.wikidata.org/entity/Q145,United Kingdom,173,174,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q12066211,Port of Cape Town,,Point(18.42027778 -33.90444444),http://www.wikidata.org/entity/Q258,South Africa,150,151,South Africa,Point(24.0 -29.0),South Africa,za
http://www.wikidata.org/entity/Q12066218,Port of Tianjin operations and logistics,,Point(117.78333333 38.98333333),http://www.wikidata.org/entity/Q148,People's Republic of China,125,126,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q12246909,Port of Al Tor,,Point(33.612361111 28.234972222),http://www.wikidata.org/entity/Q79,Egypt,47,48,Egypt,Point(29.0 27.0),مصر,eg
http://www.wikidata.org/entity/Q12246913,Port of Fujairah,,Point(56.359733 25.18805),http://www.wikidata.org/entity/Q878,United Arab Emirates,172,173,United Arab Emirates,Point(54.3 24.4),الإمارات العربية المتحدة,ae
http://www.wikidata.org/entity/Q12246914,Port of Mukalla,,Point(49.147777777 14.5225),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q12246915,King Fahad Industrial Port Jubail,,Point(49.700277777 27.091388888),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q12246916,King Fahad Industrial Port Yanbu,,Point(38.2225 23.950833333),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q12246917,Yanbu Commercial Port,,Point(38.05 24.066666666),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q12246919,Jizan Port,,Point(42.532722222 16.889527777),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q12246923,Port of Dibba,,Point(56.300685 25.613475),http://www.wikidata.org/entity/Q878,United Arab Emirates,172,173,United Arab Emirates,Point(54.3 24.4),الإمارات العربية المتحدة,ae
http://www.wikidata.org/entity/Q12246924,Port of Khor Fakkan,,Point(56.36544 25.357835),http://www.wikidata.org/entity/Q878,United Arab Emirates,172,173,United Arab Emirates,Point(54.3 24.4),الإمارات العربية المتحدة,ae
http://www.wikidata.org/entity/Q12246926,Port of Ras Tanura,,Point(50.163573 26.637253),http://www.wikidata.org/entity/Q851,Saudi Arabia,140,141,Saudi Arabia,Point(44.116667 23.716667),السعودية,sa
http://www.wikidata.org/entity/Q12246934,port of Aden,,Point(44.993203 12.811108),http://www.wikidata.org/entity/Q805,Yemen,181,182,Yemen,Point(48.0 15.5),اليمن,ye
http://www.wikidata.org/entity/Q12291466,Port of Vidin,,Point(22.877222222 43.981944444),http://www.wikidata.org/entity/Q219,Bulgaria,21,22,Bulgaria,Point(25.5 42.75),Бългaрия,bg
http://www.wikidata.org/entity/Q12291469,Port of Rousse,,Point(25.984722222 43.87),http://www.wikidata.org/entity/Q219,Bulgaria,21,22,Bulgaria,Point(25.5 42.75),Бългaрия,bg
http://www.wikidata.org/entity/Q12300263,Port of Aalborg,,Point(10.0078 57.0622),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12310581,Port of Esbjerg,,Point(8.44056 55.46149),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12314982,Hadsund Havn,,Point(10.113 56.7133),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12318218,Inderhavnen,,Point(12.59168 55.67693),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12321147,Kalundborg Port,,Point(11.09 55.674),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12329867,Port of Odense,,Point(10.3797 55.409),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q1233873,Port Canaveral,,Point(-80.61 28.41),http://www.wikidata.org/entity/Q30,United States of America,174,175,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q12341803,Port of Aalbaek,,Point(10.4282 57.5923),http://www.wikidata.org/entity/Q35,Denmark,41,42,Denmark,Point(10.0 56.0),Danmark,dk
http://www.wikidata.org/entity/Q12367665,Port of Kuivastu,,Point(23.391388888 58.573333333),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q12367747,Port of Kunda,,Point(26.5415 59.521166666),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
http://www.wikidata.org/entity/Q12370086,Port of Meeruse,,Point(24.671 59.4505),http://www.wikidata.org/entity/Q191,Estonia,188,,Estonia,Point(26.0 59.0),Eesti,ee
