college,collegeLabel,city,coordinate_location,country,countryLabel,
http://www.wikidata.org/entity/Q21960883,Malmsbury Reservoir,,Point(144.37736 -37.20458),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21960885,Crusoe Reservoir,,Point(144.22292 -36.82014),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21960889,Laancoorie Reservoir,,Point(143.864166666 -36.853333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21960891,Tullaroop Reservoir,,Point(143.86542 -37.10903),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961527,Chaffey Reservoir,,Point(151.123055555 -31.359722222),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961528,Split Rock Reservoir,,Point(150.706944444 -30.517222222),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961597,Serpentine Reservoir,,Point(116.132222222 -32.408333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961598,Wungong Reservoir,,Point(116.0729 -32.21211),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961920,Googong Reservoir,,Point(149.266666666 -35.441944444),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961945,Tantangara Reservoir,,Point(148.6512 -35.7485),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961946,Talbingo Reservoir,,Point(148.319166666 -35.6825),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21961949,Blowering Reservoir,,Point(148.25882 -35.48609),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21963307,Gordonbrook Reservoir,,Point(151.73829 -26.43868),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21963308,Cooby Creek Reservoir,,Point(151.94 -27.38583),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21963435,Umberumberka Reservoir,,Point(141.209722222 -31.823611111),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21963482,Maroon Reservoir,,Point(152.616388888 -28.131666666),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21973000,Mitcham Reservoir,,Point(145.19119 -37.82229),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21973513,Ridgeway Reservoir,,Point(147.29094 -42.91746),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21983691,Mornington Reservoir,,Point(147.38 -42.86),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21983695,Williams Reservoir,,Point(146.32 -41.19),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21983703,Rostrevor Reservoir,,Point(147.93 -42.48),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q21983747,Lake Rowallan,,Point(146.2 -41.78),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q2286425,Silvan Reservoir,,Point(145.416666666 -37.833333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q24090134,Green Hill Reservoir,,Point(152.9576116 -27.4945695),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q24189711,Reedy Creek Dam,,Point(151.6289 -26.70011),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q24190269,Middle River Reservoir,,Point(137.096 -35.719),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q2499799,Upper Yarra Reservoir,,Point(145.916666666 -37.683333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q2542729,Wallerawang Reservoir,,Point(150.08003 -33.4175),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q2548958,Waratah Reservoir,,Point(145.54129 -41.46389),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q2599293,Yan Yean Reservoir,,Point(145.133333333 -37.55),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q3214813,Lake Cootharaba,,Point(153.016666666 -26.266666666),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q3214866,Lake Eppalock,,Point(144.566666666 -36.883333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q3215071,Lake Mulwala,,Point(146.092875 -36.00936),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q3215232,Lake Tinaroo,,Point(145.547222222 -17.163611111),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q3407726,Prospect Reservoir,,Point(150.893 -33.823),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q366813,Lake Gordon,,Point(146.166666666 -42.733333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q4256116,Lake Wendouree,,Point(143.833333333 -37.55),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q46672946,Tantangara Reservoir,,Point(148.6566925 -35.77088988),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q47496702,Corella Reservoir,,Point(140.045 -20.8397),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q478067,Wellington Reservoir,,Point(115.991 -33.3977),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q4852343,Balmain Reservoir,,Point(151.182238888 -33.858944444),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q4863061,Barossa Reservoir,,Point(138.849 -34.65),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q4885227,Ben Anderson Barrage,,Point(152.29 -24.8885),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q4939061,Bold Park Reservoir,,Point(115.772411111 -31.93235),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5017661,Cairn Curran Reservoir,,Point(143.983333333 -37.05),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5267358,Devilbend Natural Features Reserve,,Point(145.1044 -38.2876),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5455714,Fitzroy River Barrage,,Point(150.498 -23.3608),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5527526,Gattonvale Offstream Storage,,Point(147.94 -20.75),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q55610032,Drummoyne Reservoir,,Point(151.153 -33.855),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q55630332,Potts Hill Reservoirs 1 and 2,,Point(151.0327 -33.8936),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q55637472,Waverley Reservoirs,,Point(151.256 -33.895),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q56049807,Crown Street Reservoir & Site,,Point(151.214 -33.881),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q56052125,Mount Dorothy Reservoir,,Point(150.97 -33.798),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5653139,Happy Valley Reservoir,,Point(138.572 -35.073),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q58201173,Petersham Reservoir,,Point(151.1558 -33.8962),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q58202668,Woollahra Reservoir,,Point(151.2411 -33.8904),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q58202675,Centennial Park Reservoir,,Point(151.2386 -33.8913),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q58202931,Wahroonga Reservoir,,Point(151.1141 -33.7193),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q58202939,Pymble Reservoirs No. 1 and No. 2,,Point(151.1391 -33.7413),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5899580,Hope Valley Reservoir,,Point(138.683 -34.85),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q5953780,Hyden Humps Dam,,Point(118.95846 -32.3227),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6362523,Kangaroo Creek Reservoir,,Point(138.766666666 -34.866666666),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6372497,Karlgarin Reservoir,,Point(118.718847 -32.497427),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6475111,Lake Burrendong,,Point(149.133333333 -32.666666666),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6475401,Lake Clarendon,,Point(152.351 -27.5151),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6476514,Lake Kurwongbah,,Point(152.952 -27.2576),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6476815,Lake Mary Ann,,Point(134.212 -19.6097),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6476988,Lake Moogerah,,Point(152.549 -28.0301),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6478495,Lake William Hovell,,Point(146.390277777 -36.920555555),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6501861,Lauriston Reservoir,,Point(144.391 -37.254),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q653152,Lake Pedder,,Point(146.133333333 -42.933333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6651285,Little Para Reservoir,,Point(138.7245 -34.7439),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6858627,Millbrook Reservoir,,Point(138.8 -34.833333333),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6919772,Mount Bold Reservoir,,Point(138.701 -35.12),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q6989439,Neil Turner Weir,,Point(147.959 -26.4714),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7331220,Waranga Basin,,Point(145.1 -36.55),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7333643,South Para Reservoir,,Point(138.861 -34.697),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7373833,Tarago Reservoir,,Point(145.933 -38.0167),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q745195,Lake Bennett,,Point(131.1657 -12.96),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7610952,Stephens Creek Reservoir,,Point(141.582 -31.874),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7635020,Sugarloaf Reservoir,,Point(145.3051 -37.6749),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q7824220,Toorourrong Reservoir,,Point(145.152 -37.4754),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q891714,Lake Burbury,,Point(145.666666666 -42.116666666),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q925116,Brogo Reservoir,,Point(149.72767009 -36.48421019),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q941703,Lake Victoria,,Point(141.273888888 -33.994444444),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q946652,Lake Mary Kathleen,,Point(139.783 -20.7806),http://www.wikidata.org/entity/Q408,Australia,au
http://www.wikidata.org/entity/Q100956771,Boedelesee,,Point(9.807383333 47.422869444),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q105337024,Speicher Kühtai,,Point(10.99478 47.19232),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q106991389,Verwallsee,,Point(10.216111111 47.100833333),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q107122678,Stausee Ritzing,,Point(16.4719 47.6303),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q107233069,Pinkafeld retention pond,,Point(16.1098 47.3868),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q107333863,Reservoir Radin,,Point(9.882877777 47.143027777),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1273412,Salza-Stausee,,Point(13.9512 47.496),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1355337,Erlauf-Stausee,,Point(15.2944 47.8222),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1417413,Ottenstein Reservoir,,Point(15.3194 48.5972),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q14531655,Ferlacher Stausee,,Point(14.236 46.546611111),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1477256,Rannasee,,Point(13.7606 48.5688),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1658291,Pipurger Speicher,,Point(10.8888 47.1949),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1736793,Unterer Rotgüldensee,,Point(13.409619 47.095864),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q1786255,Finstertalspeicher,,Point(11.0222 47.199),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q18631102,Staufensee,,Point(9.77833333 47.38055556),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q20602717,Dießbachstausee,,Point(12.8324 47.5105),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21863432,Tauernmoossee,,Point(12.644167 47.1525),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21863731,Vermunt Stausee,,Point(10.0575 46.9367),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21863932,Weißsee,,Point(12.620555555 47.131666666),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21863986,Wiestalstausee,,Point(13.1714 47.7493),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21866099,Mittersee,,Point(15.07573 47.82813),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21868082,Muhrenteich,,Point(14.359862 47.085248),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21871115,Gößnitzersee,,Point(13.070091 46.9117),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21871391,Großsee,,Point(12.982735 47.017736),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21871441,Grünwaldsee,,Point(13.5439 47.2623),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21873077,Hochalmsee,,Point(13.339525 46.949481),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21873079,Großer Mühldorfer See,,Point(13.375291 46.91794),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21873362,Amertaler See,,Point(12.54894 47.13792),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874098,Feldsee,,Point(13.05837 47.00282),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874656,Völkermarkter Stausee,,Point(14.628361 46.645611),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874658,Stausee Annabrücke,,Point(14.435277777 46.556666666),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874660,Freibach Stausee,,Point(14.4525 46.520277777),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874664,Feistritzer Stausee,,Point(14.145833333 46.532777777),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874862,Klammsee,,Point(12.736694444 47.253611111),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874866,Speicher Durlaßboden,,Point(12.104084 47.236688),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21874875,Speicher Stillup,,Point(11.875835 47.116436),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21875827,Schlegeisspeicher,,Point(11.708591 47.025572),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q21879283,Thaler See,,Point(15.3631 47.0672),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2314445,Spullersee,,Point(10.0772 47.1556),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2334689,Stausee Dobra,,Point(15.3861 48.5936),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2334720,Stausee Mooserboden,,Point(12.7175 47.1625),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2334726,Stausee Margaritze,,Point(12.7631 47.0656),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2334734,Stausee Wasserfallboden,,Point(12.7186 47.1883),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2430106,Thurnberger Stausee,,Point(15.469 48.6),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q2450125,Traualpsee,,Point(10.512777777 47.448055555),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q30224300,Category:Hirzmann-Stausee,,Point(15.07061 47.00467),http://www.wikidata.org/entity/Q40,Austria,at
http://www.wikidata.org/entity/Q30236223,Langmann-Stausee,,Point(15.10258 46.98409),http://www.wikidata.org/entity/Q40,Austria,at
